id,nombre,precio_unidad,precio_bulk,formato,categoria,seccion
35987.0,Cereales de arroz inflado Choco Krispies Kellogg's con chocolate,3.65,8.69,,Cereales,Cereales y galletas
9508.0,Cereales copos de trigo Chocodays Hacendado con chocolate,2.0,4.0,,Cereales,Cereales y galletas
9547.0,Cereales rellenos de crema de cacao y avellana Hacendado sin gluten,2.25,5.63,,Cereales,Cereales y galletas
86368.0,Copos de avena sin gluten Hacendado,2.1,4.2,,Cereales integrales y muesli,Cereales y galletas
86341.0,Copos de avena Brüggen,1.35,1.69,,Cereales integrales y muesli,Cereales y galletas
35707.0,Cereales copos de trigo integral y arroz Special K Classic,3.25,7.22,,Cereales integrales y muesli,Cereales y galletas
9355.0,Muesli Crunchy Hacendado con chocolate,2.45,4.9,,Cereales integrales y muesli,Cereales y galletas
9488.0,Cereales copos de trigo integral y arroz Hacendado 0% azúcares añadidos,2.0,4.0,,Cereales integrales y muesli,Cereales y galletas
9571.0,Cereales copos de trigo espelta integral Hacendado 0% azúcares añadidos,1.7,4.25,,Cereales integrales y muesli,Cereales y galletas
9357.0,Muesli Crunchy Hacendado con frutos secos,2.1,4.2,,Cereales integrales y muesli,Cereales y galletas
35892.0,Muesli Crunchy Hacendado 0% azúcares añadidos y 0% edulcorantes,2.0,4.0,,Cereales integrales y muesli,Cereales y galletas
9487.0,Cereales copos de trigo integral y arroz Hacendado bañados en chocolate con leche,2.65,7.07,,Cereales integrales y muesli,Cereales y galletas
52772.0,Cereales copos tostados de trigo integral y arroz Hacendado con chocolate,2.4,5.65,,Cereales integrales y muesli,Cereales y galletas
9356.0,Muesli Crunchy Hacendado con fruta,2.1,4.2,,Cereales integrales y muesli,Cereales y galletas
16807.0,Avena molida Hacendado,1.15,2.3,,Cereales integrales y muesli,Cereales y galletas
9474.0,Cereales y semillas granola Hacendado con frutos secos,2.4,6.0,,Cereales integrales y muesli,Cereales y galletas
60236.0,Cereales con salvado de trigo Fibra Sticks Hacendado,1.8,3.6,,Cereales integrales y muesli,Cereales y galletas
9491.0,Muesli Hacendado con frutas,2.4,2.4,,Cereales integrales y muesli,Cereales y galletas
9492.0,Muesli Hacendado 50% frutas y frutos secos,2.1,4.2,,Cereales integrales y muesli,Cereales y galletas
9536.0,"Muesli Hacendado con quinoa, chía y chocolate negro",2.6,6.5,,Cereales integrales y muesli,Cereales y galletas
9532.0,Cereales Cereal Mix Hacendado 0% azúcares añadidos,2.4,6.4,,Cereales integrales y muesli,Cereales y galletas
15611.0,Cereales avena Crunchy Hacendado,1.9,4.75,,Cereales integrales y muesli,Cereales y galletas
52751.0,Cereales avena Crunchy Hacendado de cacao,2.15,5.38,,Cereales integrales y muesli,Cereales y galletas
20292.0,Copos de avena integral con chocolate Hacendado,1.85,4.63,,Cereales integrales y muesli,Cereales y galletas
9350.0,Barritas de cereales Hacendado chocolate con leche,1.55,12.92,,Barritas de cereales,Cereales y galletas
73249.0,Barritas de cereales Hacendado con chocolate blanco,1.55,12.2,,Barritas de cereales,Cereales y galletas
9349.0,Barritas de cereales muesli Hacendado con chocolate,1.55,11.23,,Barritas de cereales,Cereales y galletas
52493.0,Barritas de cereales con frutos secos Hacendado,1.65,11.0,,Barritas de cereales,Cereales y galletas
9445.0,Barritas con proteínas Enervit Sport sabor coco y chocolate,3.6,30.0,,Barritas de cereales,Cereales y galletas
35917.0,Barritas de espelta Hacendado sabor manzana,1.55,12.92,,Barritas de cereales,Cereales y galletas
52494.0,Barritas de galleta rellenas de arándanos Hacendado,1.55,12.4,,Barritas de cereales,Cereales y galletas
7975.0,Barritas de cereales Hacendado sabor mango,1.65,13.75,,Barritas de cereales,Cereales y galletas
13052.0,Barritas de cereales con galleta animada Hacendado,1.55,12.92,,Barritas de cereales,Cereales y galletas
14713.0,Barritas de avena Crunchy Nature Valley con chocolate negro,2.6,12.38,,Barritas de cereales,Cereales y galletas
19867.0,Barrita con proteínas Enervit Sport sabor chocolate con leche,4.9,27.22,,Barritas de cereales,Cereales y galletas
14132.0,Galletas María dorada Hacendado,1.4,1.75,,Galletas desayuno,Cereales y galletas
22688.0,Galletas Divertidas con cereales Hacendado,2.0,4.87,,Galletas desayuno,Cereales y galletas
14087.0,Galletas tostadas Tosta Rica,2.5,4.39,,Galletas desayuno,Cereales y galletas
86913.0,Galletas tostadas Animadas Hacendado,1.9,2.38,,Galletas desayuno,Cereales y galletas
14325.0,Galletas tostadas Hacendado,1.4,1.75,,Galletas desayuno,Cereales y galletas
14197.0,Galletas Relieve Hacendado,1.4,2.17,,Galletas desayuno,Cereales y galletas
13502.0,Galletas María dorada Hacendado 0% azúcares añadidos,1.5,3.75,,Galletas desayuno,Cereales y galletas
14235.0,Galletas María sin gluten y sin lactosa Hacendado,1.55,7.56,,Galletas desayuno,Cereales y galletas
14423.0,Galletas tradicionales Hacendado,2.15,3.58,,Galletas desayuno,Cereales y galletas
14102.0,Galletas María Hacendado,1.4,1.75,,Galletas desayuno,Cereales y galletas
14430.0,Galletas canela Hacendado,1.5,3.0,,Galletas desayuno,Cereales y galletas
14577.0,Galletas con mantequilla Hacendado,1.15,9.2,,Galletas desayuno,Cereales y galletas
14140.0,Galletas caramelizadas Lotus Biscoff,1.6,8.6,,Galletas desayuno,Cereales y galletas
14581.0,Galletas de mantequilla Hacendado Belgas,1.65,9.17,,Galletas desayuno,Cereales y galletas
60586.0,Pastas de aceite Hacendado,1.2,4.8,,Galletas desayuno,Cereales y galletas
14214.0,Galletas Digestive Hacendado,1.6,2.0,,Galletas integrales y digestive,Cereales y galletas
14213.0,Galletas Digestive avena Hacendado,1.0,2.35,,Galletas integrales y digestive,Cereales y galletas
14200.0,Galletas Digestive 0% azúcares añadidos Hacendado,1.4,3.5,,Galletas integrales y digestive,Cereales y galletas
14242.0,Galletas de espelta Hacendado 0% azúcares añadidos,1.25,6.25,,Galletas integrales y digestive,Cereales y galletas
14006.0,Galletas María Integral Hacendado,1.4,1.75,,Galletas integrales y digestive,Cereales y galletas
14210.0,Galletas Digestive avena Hacendado,1.85,4.82,,Galletas integrales y digestive,Cereales y galletas
14054.0,Galletas Digestive choco y avena Hacendado,1.85,5.78,,Galletas integrales y digestive,Cereales y galletas
15289.0,Galletas con avena y semillas Hacendado,1.25,6.25,,Galletas integrales y digestive,Cereales y galletas
14212.0,Galletas Cookies Hacendado,1.55,6.89,,Con chocolate y rellenas,Cereales y galletas
14161.0,Galletas mini cookies Hacendado,1.4,8.75,,Con chocolate y rellenas,Cereales y galletas
14157.0,Galletas rebuenas Hacendado rellenas de chocolate,1.3,2.6,,Con chocolate y rellenas,Cereales y galletas
14030.0,Galletas mini Oreo,1.95,12.19,,Con chocolate y rellenas,Cereales y galletas
14159.0,Galletas Chocominis sabor chocolate Hacendado,1.95,3.9,,Con chocolate y rellenas,Cereales y galletas
14131.0,Galletas Digestive chocolate con leche Hacendado,1.4,4.67,,Con chocolate y rellenas,Cereales y galletas
13811.0,Galletas Roditas bañadas con chocolate blanco Hacendado,2.3,7.67,,Con chocolate y rellenas,Cereales y galletas
14085.0,Galletas mini caritas Hacendado con crema de cacao,1.4,4.26,,Con chocolate y rellenas,Cereales y galletas
15597.0,Galletas de cacao Caocream Hacendado rellenas de crema,1.7,3.86,,Con chocolate y rellenas,Cereales y galletas
20277.0,Galletas mini de cacao Caocream Hacendado rellenas de crema,1.5,9.38,,Con chocolate y rellenas,Cereales y galletas
14639.0,Galletas Choco negro con chocolatina Hacendado,1.4,9.33,,Con chocolate y rellenas,Cereales y galletas
14133.0,Barritas de galleta bañadas en chocolate con leche Chips Ahoy,1.5,10.71,,Con chocolate y rellenas,Cereales y galletas
14038.0,Galletas con chocolate y crema de leche Hacendado,2.65,9.89,,Con chocolate y rellenas,Cereales y galletas
14153.0,Galletas de cacao Caocream bañadas de chocolate blanco Hacendado rellenas de crema,2.0,7.94,,Con chocolate y rellenas,Cereales y galletas
15844.0,Galletas rellenas de chocolate Hacendado 0% azúcares añadidos,1.4,5.6,,Con chocolate y rellenas,Cereales y galletas
14576.0,Barquillos rellenos sabor nata Hacendado,1.0,4.76,,Con chocolate y rellenas,Cereales y galletas
14239.0,Barquillos rellenos con crema de cacao Hacendado,1.0,5.71,,Con chocolate y rellenas,Cereales y galletas
14151.0,Galletas con chocolate blanco Hacendado,1.5,6.36,,Con chocolate y rellenas,Cereales y galletas
52594.0,Galletas Digestive avena chocolate con leche Hacendado,1.7,6.07,,Con chocolate y rellenas,Cereales y galletas
14136.0,Barquillos rellenos de nata Hacendado 0% azúcares añadidos,1.1,5.24,,Con chocolate y rellenas,Cereales y galletas
14637.0,Galletas cookies sin gluten y sin lactosa Hacendado,2.1,10.5,,Con chocolate y rellenas,Cereales y galletas
14641.0,Galletas Choco leche con chocolatina Hacendado,1.4,9.33,,Con chocolate y rellenas,Cereales y galletas
14203.0,Galletas María choco Hacendado,1.1,4.15,,Con chocolate y rellenas,Cereales y galletas
14173.0,Tartaletas con relleno de fresa Hacendado,1.05,7.0,,Con chocolate y rellenas,Cereales y galletas
14241.0,Barquillos con crema de avellanas Hacendado,1.6,6.4,,Con chocolate y rellenas,Cereales y galletas
13600.0,Galletas Diverkao Hacendado,1.7,5.45,,Con chocolate y rellenas,Cereales y galletas
14555.0,Tubitos bañados chocolate negro Hacendado,2.75,18.33,,Con chocolate y rellenas,Cereales y galletas
13656.0,Rosquillas de chocolate con leche y coco Hacendado,1.75,5.83,,Con chocolate y rellenas,Cereales y galletas
23064.0,Galletas Crunchy Choc Hacendado,2.65,5.1,,Con chocolate y rellenas,Cereales y galletas
52592.0,Galletas Divertidas chocolate con leche Hacendado,1.95,7.77,,Con chocolate y rellenas,Cereales y galletas
52876.0,Galletas Choco con relleno de crema de cacao Hacendado recubiertas de chocolate con leche,1.7,11.72,,Con chocolate y rellenas,Cereales y galletas
52877.0,Galletas Cream Cookies Hacendado,1.45,9.06,,Con chocolate y rellenas,Cereales y galletas
14074.0,Galletas Biscuit con relleno de crema de chocolate Hacendado,1.0,6.49,,Con chocolate y rellenas,Cereales y galletas
14711.0,Surtido de galletas y barquillos Hacendado,2.2,4.4,,Galletas surtidas,Cereales y galletas
14587.0,Surtido de pastas artesanas Hacendado,2.35,4.7,,Galletas surtidas,Cereales y galletas
15953.0,Obleas para helado Hacendado,0.7,13.46,,Galletas surtidas,Cereales y galletas
36205.0,Tubitos Hacendado,2.05,11.71,,Galletas surtidas,Cereales y galletas
14158.0,Tortitas de maíz Hacendado,1.1,9.17,,Tortitas,Cereales y galletas
14015.0,Tortitas de maíz con chocolate Hacendado,1.95,15.0,,Tortitas,Cereales y galletas
14141.0,Tortitas de arroz con chocolate blanco sabor yogur Hacendado,1.95,16.25,,Tortitas,Cereales y galletas
14013.0,Tortitas de arroz Hacendado,1.1,8.87,,Tortitas,Cereales y galletas
14142.0,Tortitas de arroz con chocolate con leche Hacendado,1.95,15.0,,Tortitas,Cereales y galletas
86483.0,Tortitas de legumbres y arroz Hacendado,1.75,16.06,,Tortitas,Cereales y galletas
35776.0,Tortitas de maíz con sabor a jamón Hacendado,1.75,12.5,,Tortitas,Cereales y galletas
14786.0,Tortitas de maíz campestre Hacendado,1.75,12.5,,Tortitas,Cereales y galletas
86786.0,Pechuga de pavo bajo en sal Hacendado finas lonchas,3.95,9.88,,Pavo y otros,Charcutería y quesos
60243.0,Pechuga de pavo bajo en sal Hacendado finas lonchas,2.5,11.11,,Pavo y otros,Charcutería y quesos
67972.0,Pechuga de pavo Hacendado finas lonchas,3.95,9.88,,Pavo y otros,Charcutería y quesos
60244.0,Pechuga de pavo finas lonchas Hacendado,2.3,11.5,,Pavo y otros,Charcutería y quesos
59159.0,Salchichón de pavo extra Hacendado lonchas,2.8,18.67,,Pavo y otros,Charcutería y quesos
59165.0,Longaniza de pavo extra Hacendado lonchas,2.8,22.4,,Pavo y otros,Charcutería y quesos
56652.0,Tiras de pechuga pollo al horno Hacendado,2.25,16.07,,Pavo y otros,Charcutería y quesos
56619.0,Jamón de pavo Hacendado finas lonchas,1.9,8.44,,Pavo y otros,Charcutería y quesos
56661.0,Tiras de pechuga de pollo al natural Hacendado,2.25,16.07,,Pavo y otros,Charcutería y quesos
56169.0,Pechuga de pollo braseada Hacendado finas lonchas,2.3,11.5,,Pavo y otros,Charcutería y quesos
53140.0,Pechuga de pavo al horno de leña Campofrío lonchas,1.9,15.2,,Pavo y otros,Charcutería y quesos
5710.0,Pechuga 92% pavo Hacendado lonchas,2.85,14.25,,Pavo y otros,Charcutería y quesos
59283.0,Pechuga de pavo Noel lonchas muy finas,2.45,12.25,,Pavo y otros,Charcutería y quesos
56084.0,Pollo 97% relleno La Carloteña asado al horno lonchas,2.4,16.0,,Pavo y otros,Charcutería y quesos
59218.0,Jamón de pavo Hacendado,2.85,5.7,,Pavo y otros,Charcutería y quesos
55136.0,Longaniza de pavo Imperial extra Hacendado,4.2,17.87,,Pavo y otros,Charcutería y quesos
59364.0,Cabeza de cerdo finas lonchas Hacendado,1.7,11.33,,Pavo y otros,Charcutería y quesos
22332.0,Pechuguita de pollo 99% La Carloteña asada al horno lonchas,2.5,20.0,,Pavo y otros,Charcutería y quesos
22430.0,Maxi pavo Hacendado finas lonchas,3.05,7.63,,Pavo y otros,Charcutería y quesos
11507.0,Lomo asado La Carloteña lonchas,2.5,20.0,,Pavo y otros,Charcutería y quesos
14269.0,Muslito de pollo 97% La Carloteña asado al horno lonchas,2.25,15.0,,Pavo y otros,Charcutería y quesos
19994.0,Mini muslo de pollo 98% La Carloteña asado al horno,3.45,11.5,,Pavo y otros,Charcutería y quesos
20154.0,Sticks longaniza de pavo extra Hacendado,1.5,30.0,,Pavo y otros,Charcutería y quesos
86074.0,Jamón cocido extra Hacendado finas lonchas,3.45,7.67,,Jamón cocido,Charcutería y quesos
60329.0,Jamón cocido extra Hacendado finas lonchas,2.0,10.0,,Jamón cocido,Charcutería y quesos
59256.0,Jamón cocido Hacendado lonchas,2.35,11.75,,Jamón cocido,Charcutería y quesos
13988.0,Jamón cocido sándwich Hacendado lonchas,1.95,7.8,,Jamón cocido,Charcutería y quesos
56115.0,Maxi york Hacendado finas lonchas,2.35,4.7,,Jamón cocido,Charcutería y quesos
59143.0,Jamón cocido extra Noel lonchas,2.25,11.25,,Jamón cocido,Charcutería y quesos
59233.0,Jamón cocido jugoso Hacendado,1.8,8.0,,Jamón cocido,Charcutería y quesos
59164.0,Jamón cocido braseado Noel lonchas,2.25,11.25,,Jamón cocido,Charcutería y quesos
86238.0,Jamón cocido extra cortado a mano Noel sabor ahumado,3.35,13.4,,Jamón cocido,Charcutería y quesos
52051.0,Magro de cerdo cocido Coren,2.69,11.21,,Jamón cocido,Charcutería y quesos
59223.0,Maxi york Hacendado,5.95,2.98,,Jamón cocido,Charcutería y quesos
59216.0,Lacón al horno Noel lonchas,2.1,10.5,,Jamón cocido,Charcutería y quesos
56128.0,Maxi lomo Hacendado finas lonchas,2.6,6.5,,Jamón cocido,Charcutería y quesos
8667.0,Pechuga de pollo 92% Hacendado lonchas,2.85,14.25,,Jamón cocido,Charcutería y quesos
14393.0,Jamón cocido extra 50% raza ibérica Noel lonchas,2.85,23.75,,Jamón cocido,Charcutería y quesos
20273.0,Jamón cocido extrafino Hacendado lonchas,2.5,16.67,,Jamón cocido,Charcutería y quesos
59066.0,Bacón Hacendado cintas,2.3,9.2,,Bacón,Charcutería y quesos
59163.0,Bacón ahumado La Selva lonchas,2.3,10.95,,Bacón,Charcutería y quesos
53500.0,Bacón Oscar Mayer lonchas,2.4,16.0,,Bacón,Charcutería y quesos
59160.0,Bacón ahumado sin corteza La Selva,3.0,10.0,,Bacón,Charcutería y quesos
58220.0,Panceta salada ibérica La Hacienda del ibérico,3.6,10.0,,Bacón,Charcutería y quesos
59270.0,Lomo back bacon Hacendado,2.65,13.27,,Bacón,Charcutería y quesos
29606.0,Panceta curada sin corteza La Selva lonchas,2.65,13.25,,Bacón,Charcutería y quesos
21549.0,Torrezno precocinado Hacendado,7.35,17.5,,Bacón,Charcutería y quesos
53141.0,Salchichas cocidas estilo Frankfurt Hacendado de pollo y cerdo sabor ahumado,1.9,2.7,,Salchichas,Charcutería y quesos
53056.0,Salchichas cocidas Hacendado de pollo y pavo sabor ahumado,1.4,3.5,,Salchichas,Charcutería y quesos
53012.0,Salchichas cocidas Schara de cerdo ahumadas,4.25,12.5,,Salchichas,Charcutería y quesos
53030.0,Salchichas cocidas estilo Viena con queso Hacendado de pollo y cerdo sabor ahumado,1.6,4.0,,Salchichas,Charcutería y quesos
52884.0,"Salchichas cocidas con leche Campofrío de pollo, cerdo y pavo",1.25,7.35,,Salchichas,Charcutería y quesos
53015.0,Salchichas cocidas hot dog bocadillo Oscar Mayer Classic de pollo y cerdo sabor ahumado,1.85,6.73,,Salchichas,Charcutería y quesos
53100.0,Salchichas cocidas estilo Frankfurt con queso Hacendado de pollo y cerdo sabor ahumado,1.95,3.05,,Salchichas,Charcutería y quesos
53059.0,Salchichas cocidas bocata Hacendado de pollo y pavo sabor ahumado,1.9,4.75,,Salchichas,Charcutería y quesos
53143.0,Salchichas cocidas bocata gourmet Hacendado de cerdo sabor ahumado,2.3,6.57,,Salchichas,Charcutería y quesos
5815.0,Salchichas cocidas de cerdo estilo Bratwurst Hacendado,2.4,6.86,,Salchichas,Charcutería y quesos
53048.0,Salchichas cocidas bocata queso Hacendado,1.95,5.57,,Salchichas,Charcutería y quesos
53032.0,Salchichas cocidas bocata Hacendado,1.8,5.14,,Salchichas,Charcutería y quesos
53041.0,Salchichas cocidas Frankfurt La Selva,2.4,5.22,,Salchichas,Charcutería y quesos
53007.0,Salchichas cocidas estilo Frankfurt Campofrío sabor ahumado,2.45,4.38,,Salchichas,Charcutería y quesos
11516.0,Salchichas cocidas de cerdo Hacendado estilo parrillero,2.4,8.0,,Salchichas,Charcutería y quesos
59333.0,Chopped cerdo Hacendado lonchas,1.4,5.6,,Chopped,Charcutería y quesos
59340.0,Chopped cocido en lata Hacendado finas lonchas,1.7,11.33,,Chopped,Charcutería y quesos
59332.0,Chopped Hacendado,2.25,4.5,,Chopped,Charcutería y quesos
59334.0,Mortadela Hacendado lonchas,1.25,5.0,,Mortadela,Charcutería y quesos
59335.0,Mortadela con aceitunas Hacendado lonchas,1.25,5.0,,Mortadela,Charcutería y quesos
59343.0,Mortadela italiana Hacendado finas lonchas,1.75,11.67,,Mortadela,Charcutería y quesos
40361.0,Mortadela Hacendado,3.6,4.0,,Mortadela,Charcutería y quesos
16861.0,Galantina con pistacho y trufa Hacendado finas lonchas,1.85,12.33,,Mortadela,Charcutería y quesos
11969.0,Mortadela de pavo Hacendado finas lonchas,1.5,7.5,,Mortadela,Charcutería y quesos
11973.0,Mortadela de pavo con aceitunas Hacendado finas lonchas,1.5,7.5,,Mortadela,Charcutería y quesos
55108.0,Fuet espetec Hacendado,2.57,2.57,,Salchichón,Charcutería y quesos
59085.0,Salchichón extra Hacendado lonchas,2.0,8.33,,Salchichón,Charcutería y quesos
59078.0,Sticks longaniza extra Hacendado,1.1,22.0,,Salchichón,Charcutería y quesos
21435.0,Longaniza de Pascua extra Hacendado,2.8,15.56,,Salchichón,Charcutería y quesos
12086.0,Salchichón extra Hacendado lonchas,2.45,12.25,,Salchichón,Charcutería y quesos
20150.0,Longaniza de payés extra Hacendado lonchas,2.4,16.0,,Salchichón,Charcutería y quesos
59090.0,Salami extra Hacendado lonchas,1.95,8.13,,Salchichón,Charcutería y quesos
59077.0,Salchichón extra pimienta Hacendado finas lonchas,1.85,18.5,,Salchichón,Charcutería y quesos
15109.0,Salchichón de cebo ibérico cortado a máquina,3.19,29.0,,Salchichón,Charcutería y quesos
15116.0,Salchichón de bellota ibérico cortado a máquina,4.07,37.0,,Salchichón,Charcutería y quesos
60698.0,Salchichón ibérico extra La Hacienda del ibérico lonchas,2.3,18.4,,Salchichón,Charcutería y quesos
55136.0,Longaniza de pavo Imperial extra Hacendado,4.2,17.87,,Salchichón,Charcutería y quesos
55125.0,Longaniza clásica extra Hacendado,2.8,2.8,,Salchichón,Charcutería y quesos
55130.0,Longaniza de payés extra Hacendado,4.98,4.98,,Salchichón,Charcutería y quesos
55028.0,Salami montañés extra El Pozo,1.85,1.85,,Salchichón,Charcutería y quesos
58159.0,Salchichón cular ibérico extra La Hacienda del ibérico,9.5,19.0,,Salchichón,Charcutería y quesos
58248.0,Mini salchichón ibérico extra La Hacienda del ibérico,2.65,13.25,,Salchichón,Charcutería y quesos
40302.0,Longaniza de Aragón extra Cárnicas Gállego,3.25,13.0,,Salchichón,Charcutería y quesos
59165.0,Longaniza de pavo extra Hacendado lonchas,2.8,22.4,,Salchichón,Charcutería y quesos
59159.0,Salchichón de pavo extra Hacendado lonchas,2.8,18.67,,Salchichón,Charcutería y quesos
60964.0,Pepperoni en lonchas Hacendado,1.6,21.33,,Salchichón,Charcutería y quesos
8553.0,Salami extra pimienta Hacendado finas lonchas,1.75,17.5,,Salchichón,Charcutería y quesos
12073.0,Chorizo Pamplona extra Hacendado lonchas,2.0,8.33,,Chorizo,Charcutería y quesos
59086.0,Chorizo extra Hacendado lonchas,2.0,8.33,,Chorizo,Charcutería y quesos
59158.0,Chorizo de pavo extra Hacendado lonchas,2.8,18.67,,Chorizo,Charcutería y quesos
60699.0,Chorizo ibérico extra La Hacienda del ibérico lonchas,2.3,18.4,,Chorizo,Charcutería y quesos
54210.0,Chorizo picante extra Hacendado,2.49,8.89,,Chorizo,Charcutería y quesos
55135.0,Taquitos de chorizo extra Revilla,2.55,12.75,,Chorizo,Charcutería y quesos
12084.0,Chorizo picante extra Hacendado lonchas,2.5,10.42,,Chorizo,Charcutería y quesos
59080.0,Chorizo extra pimienta Hacendado finas lonchas,1.85,18.5,,Chorizo,Charcutería y quesos
